"lang","word","sentiment","value"
"finnish","mark","positive",1
"finnish","ihmeellin","positive",1
"finnish","mestar","positive",1
"finnish","lääketieteellin","positive",1
"finnish","iloin","positive",1
"finnish","mal","positive",1
"finnish","raha","positive",1
"finnish","munk","positive",1
"finnish","muistomerk","positive",1
"finnish","moraalin","positive",1
"finnish","musiik","positive",1
"finnish","torku","positive",1
"finnish","naapur","positive",1
"finnish","ravinto","positive",1
"finnish","numero","positive",1
"finnish","sairaanhoitaj","positive",1
"finnish","hoiva","positive",1
"finnish","tarjous","positive",1
"finnish","vaihtoehto","positive",1
"finnish","valinnain","positive",1
"finnish","organisaatio","positive",1
"finnish","järjest","positive",1
"finnish","täyte","positive",1
"finnish","paraat","positive",1
"finnish","kump","positive",1
"finnish","intohimoin","positive",1
"finnish","kärsivällisyys","positive",1
"finnish","kärsivällin","positive",1
"finnish","rauha","positive",1
"finnish","täydellin","positive",1
"finnish","lisäansio","positive",1
"finnish","lupa","positive",1
"finnish","sitkeys","positive",1
"finnish","fysiik","positive",1
"finnish","piknik","positive",1
"finnish","tyyny","positive",1
"finnish","lentäj","positive",1
"finnish","suunnittelu","positive",1
"finnish","leikkipuisto","positive",1
"finnish","miellyttäv","positive",1
"finnish","iloin","positive",1
"finnish","poli","positive",1
"finnish","omist","positive",1
"finnish","voimakas","positive",1
"finnish","ylistys","positive",1
"finnish","kallisarvoin","positive",1
"finnish","tark","positive",1
"finnish","pääminister","positive",1
"finnish","valmistetu","positive",1
"finnish","prins","positive",1
"finnish","edistymin","positive",1
"finnish","progressiivin","positive",1
"finnish","oike","positive",1
"finnish","suojelij","positive",1
"finnish","pentu","positive",1
"finnish","etsin","positive",1
"finnish","kysymys","positive",1
"finnish","hiljain","positive",1
"finnish","lainaus","positive",1
"finnish","säteilev","positive",1
"finnish","real","positive",1
"finnish","sai","positive",1
"finnish","elpymin","positive",1
"finnish","korvaus","positive",1
"finnish","vahvistamin","positive",1
"finnish","nuorent","positive",1
"finnish","rentoutumin","positive",1
"finnish","luotettav","positive",1
"finnish","huomattav","positive",1
"finnish","toimittaj","positive",1
"finnish","varanto","positive",1
"finnish","resurs","positive",1
"finnish","herk","positive",1
"finnish","palauttamin","positive",1
"finnish","tarkist","positive",1
"finnish","vallankumous","positive",1
"finnish","palkinto","positive",1
"finnish","ratsastaj","positive",1
"finnish","rock","positive",1
"finnish","salv","positive",1
"finnish","sääst","positive",1
"finnish","pist","positive",1
"finnish","meri","positive",1
"finnish","tiivist","positive",1
"finnish","vaht","positive",1
"finnish","sukupuol","positive",1
"finnish","muoto","positive",1
"finnish","osak","positive",1
"finnish","suoja","positive",1
"finnish","paime","positive",1
"finnish","loist","positive",1
"finnish","ostoks","positive",1
"finnish","taivas","positive",1
"finnish","ratkaisu","positive",1
"finnish","keito","positive",1
"finnish","täht","positive",1
"finnish","tila","positive",1
"finnish","myymäl","positive",1
"finnish","vahvuus","positive",1
"finnish","tutkimus","positive",1
"finnish","soker","positive",1
"finnish","aur","positive",1
"finnish","aurinkoin","positive",1
"finnish","erinomain","positive",1
"finnish","tarvik","positive",1
"finnish","tuetu","positive",1
"finnish","make","positive",1
"finnish","myötätunto","positive",1
"finnish","tar","positive",1
"finnish","talism","positive",1
"finnish","puhu","positive",1
"finnish","tehtäv","positive",1
"finnish","opettaj","positive",1
"finnish","teknolog","positive",1
"finnish","vuokralain","positive",1
"finnish","tarjous","positive",1
"finnish","kiittämin","positive",1
"finnish","huomaavain","positive",1
"finnish","otsiko","positive",1
"finnish","paahtolei","positive",1
"finnish","top","positive",1
"finnish","tor","positive",1
"finnish","perintein","positive",1
"finnish","aar","positive",1
"finnish","kohd","positive",1
"finnish","puu","positive",1
"finnish","tot","positive",1
"finnish","twin","positive",1
"finnish","alleviiv","positive",1
"finnish","ainutlaatuin","positive",1
"finnish","yliopisto","positive",1
"finnish","loma","positive",1
"finnish","elinvoim","positive",1
"finnish","visio","positive",1
"finnish","vierailu","positive",1
"finnish","eläv","positive",1
"finnish","taata jk","positive",1
"finnish","paino","positive",1
"finnish","tyytyväin","positive",1
"finnish","valkoin","positive",1
"finnish","voittois","positive",1
"finnish","viisaus","positive",1
"finnish","velho","positive",1
"finnish","iha","positive",1
"finnish","työskentely","positive",1
"finnish","palvon","positive",1
"finnish","nuori","positive",1
"finnish","luopu","negative",1
"finnish","hyläty","negative",1
"finnish","hylkäämin","negative",1
"finnish","sieppaus","negative",1
"finnish","poikkeuksellin","negative",1
"finnish","poikkeam","negative",1
"finnish","inho","negative",1
"finnish","vastenmielin","negative",1
"finnish","viheliäin","negative",1
"finnish","poikkeav","negative",1
"finnish","lakkaut","negative",1
"finnish","poistamin","negative",1
"finnish","iljettäv","negative",1
"finnish","inhottavuus","negative",1
"finnish","keskeyt","negative",1
"finnish","abort","negative",1
"finnish","epäonnistunu","negative",1
"finnish","hiertym","negative",1
"finnish","kumo","negative",1
"finnish","paise","negative",1
"finnish","poissaolo","negative",1
"finnish","pois","negative",1
"finnish","poissaolij","negative",1
"finnish","poissaolo","negative",1
"finnish","järjetö","negative",1
"finnish","järjettömyys","negative",1
"finnish","runsaus","negative",1
"finnish","hyväksikäytö","negative",1
"finnish","pohjato","negative",1
"finnish","syvyys","negative",1
"finnish","onnettomuus","negative",1
"finnish","satunnain","negative",1
"finnish","kirotu","negative",1
"finnish","syytös","negative",1
"finnish","akkusatiiv","negative",1
"finnish","syytety","negative",1
"finnish","syyttäj","negative",1
"finnish","syytäe","negative",1
"finnish","särky","negative",1
"finnish","kipe","negative",1
"finnish","hapo","negative",1
"finnish","kannekelpoin","negative",1
"finnish","kyykäärm","negative",1
"finnish","riippuvuus","negative",1
"finnish","rasv -","negative",1
"finnish","ratk","negative",1
"finnish","kehotus","negative",1
"finnish","tuuliaj","negative",1
"finnish","väärennety","negative",1
"finnish","aviorikos","negative",1
"finnish","vastustaj","negative",1
"finnish","haitallin","negative",1
"finnish","vastoinkäymin","negative",1
"finnish","vaiva","negative",1
"finnish","koetel","negative",1
"finnish","koettelemus","negative",1
"finnish","loukkaus","negative",1
"finnish","pelo","negative",1
"finnish","jälkimaining","negative",1
"finnish","jälkimaku","negative",1
"finnish","törk","negative",1
"finnish","raskauttav","negative",1
"finnish","pahenemin","negative",1
"finnish","aggresio","negative",1
"finnish","aggressiivin","negative",1
"finnish","hyökkääj","negative",1
"finnish","kauhistunu jstk","negative",1
"finnish","kiihtyny","negative",1
"finnish","levottomuus","negative",1
"finnish","tuskallin","negative",1
"finnish","tusk","negative",1
"finnish","kar","negative",1
"finnish","vaiva","negative",1
"finnish","sairaalloin","negative",1
"finnish","päämäärätö","negative",1
"finnish","tärkeily","negative",1
"finnish","hälytys","negative",1
"finnish","hälyttäv","negative",1
"finnish","alkoholism","negative",1
"finnish","ulkomaalain","negative",1
"finnish","luovut","negative",1
"finnish","vieraantun","negative",1
"finnish","vieraantumin","negative",1
"finnish","elatusapu","negative",1
"finnish","väite","negative",1
"finnish","väit","negative",1
"finnish","syrj","negative",1
"finnish","kiis","negative",1
"finnish","epäselv","negative",1
"finnish","väijytys","negative",1
"finnish","muistinmenetys","negative",1
"finnish","amfetamiin","negative",1
"finnish","anacond","negative",1
"finnish","anaal -","negative",1
"finnish","anarkism","negative",1
"finnish","anark","negative",1
"finnish","anark","negative",1
"finnish","pannajulistus","negative",1
"finnish","muinain","negative",1
"finnish","viha","negative",1
"finnish","ang","negative",1
"finnish","onkimin","negative",1
"finnish","suuttunu","negative",1
"finnish","ahdistus","negative",1
"finnish","vihamielisyys jtk koh","negative",1
"finnish","animus","negative",1
"finnish","tuho","negative",1
"finnish","tuhotu","negative",1
"finnish","tuhoamin","negative",1
"finnish","ärsyt","negative",1
"finnish","harm","negative",1
"finnish","kiusallin","negative",1
"finnish","kumo","negative",1
"finnish","kumoamin","negative",1
"finnish","poikkeus","negative",1
"finnish","anonyym","negative",1
"finnish","vihamielisyys","negative",1
"finnish","antago","negative",1
"finnish","vihamielin","negative",1
"finnish","pernaruto","negative",1
"finnish","antikristus","negative",1
"finnish","vastenmielisyys","negative",1
"finnish","vanhentunu","negative",1
"finnish","ihmis vihaav","negative",1
"finnish","antit","negative",1
"finnish","levottomuus","negative",1
"finnish","innokas","negative",1
"finnish","apach","negative",1
"finnish","apaattin","negative",1
"finnish","apat","negative",1
"finnish","kirv","negative",1
"finnish","kauhistuttav","negative",1
"finnish","umpilisäk tulehdus","negative",1
"finnish","pelko","negative",1
"finnish","levoto","negative",1
"finnish","määrärah","negative",1
"finnish","arkaain","negative",1
"finnish","vaivalloin","negative",1
"finnish","väite","negative",1
"finnish","perustelu","negative",1
"finnish","väittelynhaluin","negative",1
"finnish","hedelmätö","negative",1
"finnish","aseistuks","negative",1
"finnish","aseellin","negative",1
"finnish","arraignment","negative",1
"finnish","jälkikät","negative",1
"finnish","pidätys","negative",1
"finnish","ylimielisyys","negative",1
"finnish","ylimielin","negative",1
"finnish","arsenik","negative",1
"finnish","tuhopolto","negative",1
"finnish","tykistö","negative",1
"finnish","tuhk","negative",1
"finnish","häpe","negative",1
"finnish","tuhk","negative",1
"finnish","pers","negative",1
"finnish","ahdist","negative",1
"finnish","hyökkääj","negative",1
"finnish","salamurhaaj","negative",1
"finnish","murh","negative",1
"finnish","salamurh","negative",1
"finnish","pahoinpitely","negative",1
"finnish","kusip","negative",1
"finnish","harh","negative",1
"finnish","supistav","negative",1
"finnish","turvapaik","negative",1
"finnish","ateism","negative",1
"finnish","aterosklero","negative",1
"finnish","julm","negative",1
"finnish","julmuus","negative",1
"finnish","surkastumin","negative",1
"finnish","hyökkäys","negative",1
"finnish","hyök","negative",1
"finnish","heikennettyj","negative",1
"finnish","vaimennus","negative",1
"finnish","rohkeus","negative",1
"finnish","karu","negative",1
"finnish","ankaruus","negative",1
"finnish","itsevaltain","negative",1
"finnish","ruumiinavaus","negative",1
"finnish","lumivyöry","negative",1
"finnish","ahneus","negative",1
"finnish","kostaj","negative",1
"finnish","vastahakoin","negative",1
"finnish","vastenmielisyys","negative",1
"finnish","vält","negative",1
"finnish","välttämin","negative",1
"finnish","hirv","negative",1
"finnish","awkwardnes","negative",1
"finnish","vino","negative",1
"finnish","leper","negative",1
"finnish","höpin","negative",1
"finnish","pavia","negative",1
"finnish","taaksep","negative",1
"finnish","taaksep","negative",1
"finnish","suvanto","negative",1
"finnish","bakteer","negative",1
"finnish","bakteer","negative",1
"finnish","huono","negative",1
"finnish","mäyrä","negative",1
"finnish","huonost","negative",1
"finnish","badnes","negative",1
"finnish","haastemies","negative",1
"finnish","syöt","negative",1
"finnish","paali","negative",1
"finnish","paru","negative",1
"finnish","lohtu","negative",1
"finnish","kielto","negative",1
"finnish","bandiit","negative",1
"finnish","kirous","negative",1
"finnish","pamaus","negative",1
"finnish","makkar","negative",1
"finnish","karkot maas","negative",1
"finnish","karkot","negative",1
"finnish","karkotus","negative",1
"finnish","konkurs","negative",1
"finnish","konkurs","negative",1
"finnish","bansh","negative",1
"finnish","väkän","negative",1
"finnish","barbaar","negative",1
"finnish","sivistymätö","negative",1
"finnish","barbar","negative",1
"finnish","kaar","negative",1
"finnish","vanhentunu","negative",1
"finnish","karu","negative",1
"finnish","barrikad","negative",1
"finnish","est","negative",1
"finnish","perätö","negative",1
"finnish","kusip","negative",1
"finnish","taik","negative",1
"finnish","kolhiintunu","negative",1
"finnish","paristo","negative",1
"finnish","taistelu","negative",1
"finnish","taistel","negative",1
"finnish","taistelukent","negative",1
"finnish","kaksimielin","negative",1
"finnish","pist","negative",1
"finnish","haltij","negative",1
"finnish","peto","negative",1
"finnish","sikamain","negative",1
"finnish","selkäsau","negative",1
"finnish","satu","negative",1
"finnish","kerj","negative",1
"finnish","kerjäläin","negative",1
"finnish","kerjääm","negative",1
"finnish","behemoth","negative",1
"finnish","kiitollisuudenvel","negative",1
"finnish","myöhästyny","negative",1
"finnish","vähät","negative",1
"finnish","sotais","negative",1
"finnish","vyö","negative",1
"finnish","taivut","negative",1
"finnish","surev","negative",1
"finnish","kuolemantapaus","negative",1
"finnish","bereft","negative",1
"finnish","sekais","negative",1
"finnish","eläimellin","negative",1
"finnish","pet","negative",1
"finnish","petos","negative",1
"finnish","varok","negative",1
"finnish","ym","negative",1
"finnish","puolueellisuus","negative",1
"finnish","puolueellin","negative",1
"finnish","kinastelu","negative",1
"finnish","ruumispaar","negative",1
"finnish","kiihkoilij","negative",1
"finnish","kiihkoilev","negative",1
"finnish","sap","negative",1
"finnish","koepal","negative",1
"finnish","koivu","negative",1
"finnish","syntymäpaik","negative",1
